Generación,x,Fitness
400,4.604216820100067,0.21466068838601837
401,4.604216820100067,0.21466068838601837
402,4.604216820100067,0.21466068838601837
403,4.604216820100067,0.21466068838601837
404,4.604216820100067,0.21466068838601837
405,4.604216820100067,0.21466068838601837
406,4.604216820100067,0.21466068838601837
407,4.604216820100067,0.21466068838601837
408,4.604216820100067,0.21466068838601837
409,4.604216820100067,0.21466068838601837
410,4.604216820100067,0.21466068838601837
411,4.604216820100067,0.21466068838601837
412,4.604216820100067,0.21466068838601837
413,4.604216820100067,0.21466068838601837
414,4.604216820100067,0.21466068838601837
415,4.604216820100067,0.21466068838601837
416,4.604216820100067,0.21466068838601837
417,4.604216820100067,0.21466068838601837
418,4.604216820100067,0.21466068838601837
419,4.604216820100067,0.21466068838601837
420,4.604216820100067,0.21466068838601837
421,4.604216820100067,0.21466068838601837
422,4.604216820100067,0.21466068838601837
423,4.604216820100067,0.21466068838601837
424,4.604216820100067,0.21466068838601837
425,4.604216820100067,0.21466068838601837
426,4.604216820100067,0.21466068838601837
427,4.604216820100067,0.21466068838601837
428,4.604216820100067,0.21466068838601837
429,4.604216820100067,0.21466068838601837
430,4.604216820100067,0.21466068838601837
431,4.604216820100067,0.21466068838601837
432,4.604216820100067,0.21466068838601837
433,4.604216820100067,0.21466068838601837
434,4.604216820100067,0.21466068838601837
435,4.604216820100067,0.21466068838601837
436,4.604216820100067,0.21466068838601837
437,4.604216820100067,0.21466068838601837
438,4.604216820100067,0.21466068838601837
439,4.604216820100067,0.21466068838601837
440,4.604216820100067,0.21466068838601837
441,4.604216820100067,0.21466068838601837
442,4.604216820100067,0.21466068838601837
443,4.604216820100067,0.21466068838601837
444,4.604216820100067,0.21466068838601837
445,4.604216820100067,0.21466068838601837
446,4.604216820100067,0.21466068838601837
447,4.604216820100067,0.21466068838601837
448,4.604216820100067,0.21466068838601837
449,4.604216820100067,0.21466068838601837
450,4.604216820100067,0.21466068838601837
451,4.604216820100067,0.21466068838601837
452,4.604216820100067,0.21466068838601837
453,4.604216820100067,0.21466068838601837
454,4.604216820100067,0.21466068838601837
455,4.604216820100067,0.21466068838601837
456,4.604216820100067,0.21466068838601837
457,4.604216820100067,0.21466068838601837
458,4.604216820100067,0.21466068838601837
459,4.604216820100067,0.21466068838601837
460,4.604216820100067,0.21466068838601837
461,4.604216820100067,0.21466068838601837
462,4.604216820100067,0.21466068838601837
463,4.604216820100067,0.21466068838601837
464,4.604216820100067,0.21466068838601837
465,4.604216820100067,0.21466068838601837
