Generación,x,y,Fitness
423,9.502539018770456,9.50253362850566,59.002533076186985
424,9.502539018770456,9.50253362850566,59.002533076186985
425,9.502539018770456,9.50253362850566,59.002533076186985
426,9.502539018770456,9.50253362850566,59.002533076186985
427,9.502539018770456,9.50253362850566,59.002533076186985
428,9.502539018770456,9.50253362850566,59.002533076186985
429,9.502539018770456,9.50253362850566,59.002533076186985
430,9.502539018770456,9.50253362850566,59.002533076186985
431,9.502539018770456,9.50253362850566,59.002533076186985
432,9.502539018770456,9.50253362850566,59.002533076186985
433,9.502539018770456,9.50253362850566,59.002533076186985
434,9.502539018770456,9.50253362850566,59.002533076186985
435,9.502539018770456,9.50253362850566,59.002533076186985
436,9.502539018770456,9.50253362850566,59.002533076186985
437,9.502539018770456,9.50253362850566,59.002533076186985
438,9.502539018770456,9.50253362850566,59.002533076186985
439,9.502539018770456,9.50253362850566,59.002533076186985
440,9.502539018770456,9.50253362850566,59.002533076186985
441,9.502539018770456,9.50253362850566,59.002533076186985
442,9.502539018770456,9.50253362850566,59.002533076186985
443,9.502539018770456,9.50253362850566,59.002533076186985
444,9.502539018770456,9.50253362850566,59.002533076186985
445,9.502539018770456,9.50253362850566,59.002533076186985
446,9.502539018770456,9.50253362850566,59.002533076186985
